"Observation Type",Site,Lat,Lon,Region,MPA,Year,Date,Transect,Depth,Distance,Species,"Min Size (cm)","Max Size (cm)",Count
Invertebrate,"Frolic Cove",39.355026,-123.823868,North,"Point Cabrillo SMR",2014,2014-11-09,2,8,22,"purple urchin",,,69
Invertebrate,"Frolic Cove",39.355026,-123.823868,North,"Point Cabrillo SMR",2014,2014-11-09,3,8,20,"purple urchin",,,50
Invertebrate,"Frolic Cove",39.355026,-123.823868,North,"Point Cabrillo SMR",2014,2014-11-09,4,8,30,"purple urchin",,,38
Invertebrate,"Frolic Cove",39.355026,-123.823868,North,"Point Cabrillo SMR",2014,2014-11-09,5,8,15,"purple urchin",,,55
Invertebrate,"Frolic Cove",39.355026,-123.823868,North,"Point Cabrillo SMR",2014,2014-11-09,6,8,30,"purple urchin",,,26
Invertebrate,"IV Reef",34.403049,-119.866081,South,"Campus Point SMCA",2015,2015-06-11,1,10,30,"purple urchin",,,5
Invertebrate,"IV Reef",34.403049,-119.866081,South,"Campus Point SMCA",2015,2015-06-11,2,10,30,"purple urchin",,,1
Invertebrate,"IV Reef",34.403049,-119.866081,South,"Campus Point SMCA",2015,2015-06-11,3,10,30,"purple urchin",,,0
Invertebrate,"IV Reef",34.403049,-119.866081,South,"Campus Point SMCA",2015,2015-06-11,4,10,6,"purple urchin",,,50
Invertebrate,"IV Reef",34.403049,-119.866081,South,"Campus Point SMCA",2015,2015-06-11,5,10,19,"purple urchin",,,50
Invertebrate,"IV Reef",34.403049,-119.866081,South,"Campus Point SMCA",2015,2015-06-11,6,10,8,"purple urchin",,,50
Invertebrate,Esalen,36.125919,-121.647408,Central,"Big Creek SMR",2015,2015-06-22,1,12,3,"purple urchin",,,50
Invertebrate,Esalen,36.125919,-121.647408,Central,"Big Creek SMR",2015,2015-06-22,2,12,16,"purple urchin",,,50
Invertebrate,Esalen,36.125919,-121.647408,Central,"Big Creek SMR",2015,2015-06-22,3,12,30,"purple urchin",,,23
Invertebrate,Esalen,36.125919,-121.647408,Central,"Big Creek SMR",2015,2015-06-22,4,12,12,"purple urchin",,,50
Invertebrate,Esalen,36.125919,-121.647408,Central,"Big Creek SMR",2015,2015-06-22,5,12,30,"purple urchin",,,4
Invertebrate,Esalen,36.125919,-121.647408,Central,"Big Creek SMR",2015,2015-06-22,6,12,30,"purple urchin",,,0
Invertebrate,"Point Sur",36.288082,-121.892952,Central,"Point Sur SMR",2015,2015-06-23,1,12,30,"purple urchin",,,23
Invertebrate,"Point Sur",36.288082,-121.892952,Central,"Point Sur SMR",2015,2015-06-23,2,12,30,"purple urchin",,,13
Invertebrate,"Point Sur",36.288082,-121.892952,Central,"Point Sur SMR",2015,2015-06-23,3,12,30,"purple urchin",,,23
Invertebrate,"Point Sur",36.288082,-121.892952,Central,"Point Sur SMR",2015,2015-06-23,4,12,30,"purple urchin",,,20
Invertebrate,"Point Sur",36.288082,-121.892952,Central,"Point Sur SMR",2015,2015-06-23,5,12,30,"purple urchin",,,7
Invertebrate,"Point Sur",36.288082,-121.892952,Central,"Point Sur SMR",2015,2015-06-23,6,12,30,"purple urchin",,,3
Invertebrate,"South Wreck",36.226425,-121.789062,Central,"Point Sur SMR",2015,2015-06-23,1,12,8,"purple urchin",,,50
Invertebrate,"South Wreck",36.226425,-121.789062,Central,"Point Sur SMR",2015,2015-06-23,2,12,30,"purple urchin",,,28
Invertebrate,"South Wreck",36.226425,-121.789062,Central,"Point Sur SMR",2015,2015-06-23,3,12,30,"purple urchin",,,23
Invertebrate,"South Wreck",36.226425,-121.789062,Central,"Point Sur SMR",2015,2015-06-23,4,12,10,"purple urchin",,,50
Invertebrate,"South Wreck",36.226425,-121.789062,Central,"Point Sur SMR",2015,2015-06-23,5,12,30,"purple urchin",,,5
Invertebrate,"South Wreck",36.226425,-121.789062,Central,"Point Sur SMR",2015,2015-06-23,6,12,30,"purple urchin",,,45
Invertebrate,"Daddy Bob",35.537731,-121.096634,Central,"White Rock SMCA",2015,2015-06-24,1,12,30,"purple urchin",,,0
Invertebrate,"Daddy Bob",35.537731,-121.096634,Central,"White Rock SMCA",2015,2015-06-24,2,12,30,"purple urchin",,,0
Invertebrate,"Daddy Bob",35.537731,-121.096634,Central,"White Rock SMCA",2015,2015-06-24,3,12,30,"purple urchin",,,1
Invertebrate,"Daddy Bob",35.537731,-121.096634,Central,"White Rock SMCA",2015,2015-06-24,4,12,15,"purple urchin",,,50
Invertebrate,"Daddy Bob",35.537731,-121.096634,Central,"White Rock SMCA",2015,2015-06-24,5,12,30,"purple urchin",,,3
Invertebrate,"Daddy Bob",35.537731,-121.096634,Central,"White Rock SMCA",2015,2015-06-24,6,12,30,"purple urchin",,,16
Invertebrate,"Andrew Molera",36.278454,-121.880859,Central,"Point Sur SMR",2015,2015-06-23,1,12,30,"purple urchin",,,11
Invertebrate,"Andrew Molera",36.278454,-121.880859,Central,"Point Sur SMR",2015,2015-06-23,2,12,30,"purple urchin",,,4
Invertebrate,"Andrew Molera",36.278454,-121.880859,Central,"Point Sur SMR",2015,2015-06-23,3,12,21,"purple urchin",,,60
Invertebrate,"Andrew Molera",36.278454,-121.880859,Central,"Point Sur SMR",2015,2015-06-23,4,12,30,"purple urchin",,,17
Invertebrate,"Andrew Molera",36.278454,-121.880859,Central,"Point Sur SMR",2015,2015-06-23,5,12,30,"purple urchin",,,16
Invertebrate,"Andrew Molera",36.278454,-121.880859,Central,"Point Sur SMR",2015,2015-06-23,6,12,30,"purple urchin",,,11
Invertebrate,Lopez,36.03056,-121.580841,Central,"Big Creek SMR",2015,2015-06-22,1,12,30,"purple urchin",,,21
Invertebrate,Lopez,36.03056,-121.580841,Central,"Big Creek SMR",2015,2015-06-22,2,12,30,"purple urchin",,,15
Invertebrate,Lopez,36.03056,-121.580841,Central,"Big Creek SMR",2015,2015-06-22,3,12,30,"purple urchin",,,9
Invertebrate,Lopez,36.03056,-121.580841,Central,"Big Creek SMR",2015,2015-06-22,4,12,30,"purple urchin",,,5
Invertebrate,Lopez,36.03056,-121.580841,Central,"Big Creek SMR",2015,2015-06-22,5,12,9,"purple urchin",,,50
Invertebrate,Lopez,36.03056,-121.580841,Central,"Big Creek SMR",2015,2015-06-22,6,12,30,"purple urchin",,,30
Invertebrate,Harmony,35.500275,-121.054932,Central,"White Rock SMCA",2015,2015-06-24,1,12,30,"purple urchin",,,6
Invertebrate,Harmony,35.500275,-121.054932,Central,"White Rock SMCA",2015,2015-06-24,2,12,30,"purple urchin",,,0
Invertebrate,Harmony,35.500275,-121.054932,Central,"White Rock SMCA",2015,2015-06-24,3,12,30,"purple urchin",,,0
Invertebrate,Harmony,35.500275,-121.054932,Central,"White Rock SMCA",2015,2015-06-24,4,12,30,"purple urchin",,,3
Invertebrate,Harmony,35.500275,-121.054932,Central,"White Rock SMCA",2015,2015-06-24,5,12,30,"purple urchin",,,4
Invertebrate,Harmony,35.500275,-121.054932,Central,"White Rock SMCA",2015,2015-06-24,6,12,30,"purple urchin",,,1
Invertebrate,Dolan,36.103851,-121.628128,Central,"Big Creek SMR",2015,2015-06-22,1,12,27,"purple urchin",,,6
Invertebrate,Dolan,36.103851,-121.628128,Central,"Big Creek SMR",2015,2015-06-22,2,12,30,"purple urchin",,,46
Invertebrate,Dolan,36.103851,-121.628128,Central,"Big Creek SMR",2015,2015-06-22,3,12,30,"purple urchin",,,1
Invertebrate,Dolan,36.103851,-121.628128,Central,"Big Creek SMR",2015,2015-06-22,4,12,30,"purple urchin",,,31
Invertebrate,Dolan,36.103851,-121.628128,Central,"Big Creek SMR",2015,2015-06-22,5,12,30,"purple urchin",,,16
Invertebrate,Dolan,36.103851,-121.628128,Central,"Big Creek SMR",2015,2015-06-22,6,12,30,"purple urchin",,,6
Invertebrate,"Point Buchon",35.237446,-120.900002,Central,"Point Buchon SMR",2015,2015-08-09,6,13,30,"purple urchin",,,4
Invertebrate,"Point Buchon",35.237446,-120.900002,Central,"Point Buchon SMR",2015,2015-08-09,5,13,30,"purple urchin",,,1
Invertebrate,"Point Buchon",35.237446,-120.900002,Central,"Point Buchon SMR",2015,2015-08-09,4,13,30,"purple urchin",,,2
Invertebrate,"Point Buchon",35.237446,-120.900002,Central,"Point Buchon SMR",2015,2015-08-09,3,13,30,"purple urchin",,,2
Invertebrate,"Point Buchon",35.237446,-120.900002,Central,"Point Buchon SMR",2015,2015-08-09,2,13,30,"purple urchin",,,3
Invertebrate,"Point Buchon",35.237446,-120.900002,Central,"Point Buchon SMR",2015,2015-08-09,1,13,30,"purple urchin",,,1
Invertebrate,Aquarium,36.619232,-121.899414,Central,"Edward F. Ricketts SMCA",2015,2015-05-30,1,10,30,"purple urchin",,,37
Invertebrate,Aquarium,36.619232,-121.899414,Central,"Edward F. Ricketts SMCA",2015,2015-05-30,2,10,30,"purple urchin",,,36
Invertebrate,Aquarium,36.619232,-121.899414,Central,"Edward F. Ricketts SMCA",2015,2015-05-30,3,10,12,"purple urchin",,,52
Invertebrate,Aquarium,36.619232,-121.899414,Central,"Edward F. Ricketts SMCA",2015,2015-05-30,4,10,14,"purple urchin",,,50
Invertebrate,Aquarium,36.619232,-121.899414,Central,"Edward F. Ricketts SMCA",2015,2015-05-30,5,10,30,"purple urchin",,,12
Invertebrate,Aquarium,36.619232,-121.899414,Central,"Edward F. Ricketts SMCA",2015,2015-05-30,6,10,30,"purple urchin",,,47
Invertebrate,"White Rocks",35.527756,-121.08564,Central,"White Rock SMCA",2015,2015-06-24,1,12,30,"purple urchin",,,9
Invertebrate,"White Rocks",35.527756,-121.08564,Central,"White Rock SMCA",2015,2015-06-24,2,12,30,"purple urchin",,,23
Invertebrate,"White Rocks",35.527756,-121.08564,Central,"White Rock SMCA",2015,2015-06-24,3,12,30,"purple urchin",,,28
Invertebrate,"White Rocks",35.527756,-121.08564,Central,"White Rock SMCA",2015,2015-06-24,4,12,30,"purple urchin",,,3
Invertebrate,"White Rocks",35.527756,-121.08564,Central,"White Rock SMCA",2015,2015-06-24,5,12,30,"purple urchin",,,3
Invertebrate,"White Rocks",35.527756,-121.08564,Central,"White Rock SMCA",2015,2015-06-24,6,12,30,"purple urchin",,,8
Invertebrate,"Russian Gulch",39.327984,-123.8088,North,"Russian Gulch SMCA",2015,2015-06-06,1,9,30,"purple urchin",,,0
Invertebrate,"Russian Gulch",39.327984,-123.8088,North,"Russian Gulch SMCA",2015,2015-06-06,2,9,30,"purple urchin",,,16
Invertebrate,"Russian Gulch",39.327984,-123.8088,North,"Russian Gulch SMCA",2015,2015-06-06,3,9,30,"purple urchin",,,20
Invertebrate,"Russian Gulch",39.327984,-123.8088,North,"Russian Gulch SMCA",2015,2015-06-06,4,9,30,"purple urchin",,,4
Invertebrate,"Russian Gulch",39.327984,-123.8088,North,"Russian Gulch SMCA",2015,2015-06-06,5,9,30,"purple urchin",,,0
Invertebrate,"Russian Gulch",39.327984,-123.8088,North,"Russian Gulch SMCA",2015,2015-06-06,6,9,30,"purple urchin",,,4
Invertebrate,Caspar,39.361729,-123.822449,North,"Point Cabrillo SMR",2015,2015-07-18,1,5,2,"purple urchin",,,50
Invertebrate,Caspar,39.361729,-123.822449,North,"Point Cabrillo SMR",2015,2015-07-18,2,5,2,"purple urchin",,,50
Invertebrate,Caspar,39.361729,-123.822449,North,"Point Cabrillo SMR",2015,2015-07-18,3,5,2,"purple urchin",,,50
Invertebrate,Caspar,39.361729,-123.822449,North,"Point Cabrillo SMR",2015,2015-07-18,4,5,8,"purple urchin",,,50
Invertebrate,Caspar,39.361729,-123.822449,North,"Point Cabrillo SMR",2015,2015-07-18,5,5,1,"purple urchin",,,50
Invertebrate,Caspar,39.361729,-123.822449,North,"Point Cabrillo SMR",2015,2015-07-18,6,5,2,"purple urchin",,,50
Invertebrate,"Mendocino Headlands",39.305283,-123.811218,North,"Russian Gulch SMCA",2015,2015-08-06,1,10,1,"purple urchin",,,50
Invertebrate,"Mendocino Headlands",39.305283,-123.811218,North,"Russian Gulch SMCA",2015,2015-08-06,2,10,1,"purple urchin",,,50
Invertebrate,"Mendocino Headlands",39.305283,-123.811218,North,"Russian Gulch SMCA",2015,2015-08-06,3,10,2,"purple urchin",,,50
Invertebrate,"Mendocino Headlands",39.305283,-123.811218,North,"Russian Gulch SMCA",2015,2015-08-06,4,10,2,"purple urchin",,,50
Invertebrate,"Mendocino Headlands",39.305283,-123.811218,North,"Russian Gulch SMCA",2015,2015-08-06,5,10,1,"purple urchin",,,50
Invertebrate,"Mendocino Headlands",39.305283,-123.811218,North,"Russian Gulch SMCA",2015,2015-08-06,6,10,1,"purple urchin",,,50
Invertebrate,"Otter Cove",36.634933,-121.919952,Central,"Pacific Grove Marine Gardens SMCA",2015,2015-06-20,1,10,30,"purple urchin",,,10
Invertebrate,"Otter Cove",36.634933,-121.919952,Central,"Pacific Grove Marine Gardens SMCA",2015,2015-06-20,2,10,16,"purple urchin",,,50
Invertebrate,"Otter Cove",36.634933,-121.919952,Central,"Pacific Grove Marine Gardens SMCA",2015,2015-06-20,3,10,6,"purple urchin",,,62
Invertebrate,"Otter Cove",36.634933,-121.919952,Central,"Pacific Grove Marine Gardens SMCA",2015,2015-06-20,4,10,17,"purple urchin",,,50
Invertebrate,"Otter Cove",36.634933,-121.919952,Central,"Pacific Grove Marine Gardens SMCA",2015,2015-06-20,5,10,30,"purple urchin",,,13
Invertebrate,"Otter Cove",36.634933,-121.919952,Central,"Pacific Grove Marine Gardens SMCA",2015,2015-06-20,6,10,30,"purple urchin",,,22
Invertebrate,"Frolic Cove",39.355026,-123.823868,North,"Point Cabrillo SMR",2015,2015-07-31,1,8,27,"purple urchin",,,50
Invertebrate,"Frolic Cove",39.355026,-123.823868,North,"Point Cabrillo SMR",2015,2015-07-31,2,8,13,"purple urchin",,,50
Invertebrate,"Frolic Cove",39.355026,-123.823868,North,"Point Cabrillo SMR",2015,2015-07-31,3,8,13,"purple urchin",,,50
Invertebrate,"Frolic Cove",39.355026,-123.823868,North,"Point Cabrillo SMR",2015,2015-07-31,4,8,30,"purple urchin",,,35
Invertebrate,"Frolic Cove",39.355026,-123.823868,North,"Point Cabrillo SMR",2015,2015-07-31,5,8,30,"purple urchin",,,25
Invertebrate,"Frolic Cove",39.355026,-123.823868,North,"Point Cabrillo SMR",2015,2015-07-31,6,8,13,"purple urchin",,,50
Invertebrate,"Caspar North",39.364429,-123.821327,North,"Point Cabrillo SMR",2015,2015-08-08,1,9,2,"purple urchin",,,50
Invertebrate,"Caspar North",39.364429,-123.821327,North,"Point Cabrillo SMR",2015,2015-08-08,2,9,4,"purple urchin",,,50
Invertebrate,"Caspar North",39.364429,-123.821327,North,"Point Cabrillo SMR",2015,2015-08-08,3,9,4,"purple urchin",,,50
Invertebrate,"Caspar North",39.364429,-123.821327,North,"Point Cabrillo SMR",2015,2015-08-08,4,9,1,"purple urchin",,,50
Invertebrate,"Caspar North",39.364429,-123.821327,North,"Point Cabrillo SMR",2015,2015-08-08,5,9,3,"purple urchin",,,50
Invertebrate,"Caspar North",39.364429,-123.821327,North,"Point Cabrillo SMR",2015,2015-08-08,6,9,1,"purple urchin",,,50
Invertebrate,"Coral St Lucus Pt",36.637768,-121.923218,Central,"Pacific Grove Marine Gardens SMCA",2015,2015-06-13,1,8,4,"purple urchin",,,50
Invertebrate,"Coral St Lucus Pt",36.637768,-121.923218,Central,"Pacific Grove Marine Gardens SMCA",2015,2015-06-13,2,8,1,"purple urchin",,,50
Invertebrate,"Coral St Lucus Pt",36.637768,-121.923218,Central,"Pacific Grove Marine Gardens SMCA",2015,2015-06-13,3,8,2,"purple urchin",,,50
Invertebrate,"Coral St Lucus Pt",36.637768,-121.923218,Central,"Pacific Grove Marine Gardens SMCA",2015,2015-06-13,4,8,11,"purple urchin",,,66
Invertebrate,"Coral St Lucus Pt",36.637768,-121.923218,Central,"Pacific Grove Marine Gardens SMCA",2015,2015-06-13,5,8,1,"purple urchin",,,50
Invertebrate,"Coral St Lucus Pt",36.637768,-121.923218,Central,"Pacific Grove Marine Gardens SMCA",2015,2015-06-13,6,8,5,"purple urchin",,,50
Invertebrate,"North Monastery",36.526806,-121.926544,Central,"Point Lobos SMR",2015,2015-07-18,1,6,4,"purple urchin",,,50
Invertebrate,"North Monastery",36.526806,-121.926544,Central,"Point Lobos SMR",2015,2015-07-18,2,6,2,"purple urchin",,,50
Invertebrate,"North Monastery",36.526806,-121.926544,Central,"Point Lobos SMR",2015,2015-07-18,3,6,2,"purple urchin",,,50
Invertebrate,"North Monastery",36.526806,-121.926544,Central,"Point Lobos SMR",2015,2015-07-18,4,6,1,"purple urchin",,,50
Invertebrate,"North Monastery",36.526806,-121.926544,Central,"Point Lobos SMR",2015,2015-07-18,5,6,11,"purple urchin",,,50
Invertebrate,"North Monastery",36.526806,-121.926544,Central,"Point Lobos SMR",2015,2015-07-18,6,6,2,"purple urchin",,,50
Invertebrate,"Refugio State Beach",34.461056,-120.066872,South,"Naples SMCA",2015,2015-07-30,1,5,1,"purple urchin",,,50
Invertebrate,"Refugio State Beach",34.461056,-120.066872,South,"Naples SMCA",2015,2015-07-30,2,5,1,"purple urchin",,,50
Invertebrate,"Refugio State Beach",34.461056,-120.066872,South,"Naples SMCA",2015,2015-07-30,3,5,2,"purple urchin",,,52
Invertebrate,"Refugio State Beach",34.461056,-120.066872,South,"Naples SMCA",2015,2015-07-30,4,5,30,"purple urchin",,,0
Invertebrate,"Refugio State Beach",34.461056,-120.066872,South,"Naples SMCA",2015,2015-07-30,5,5,20,"purple urchin",,,50
Invertebrate,"Refugio State Beach",34.461056,-120.066872,South,"Naples SMCA",2015,2015-07-30,6,5,26,"purple urchin",,,52
Invertebrate,Breakwater,36.610451,-121.894333,Central,"Edward F. Ricketts SMCA",2015,2015-05-18,1,6,12,"purple urchin",,,50
Invertebrate,Breakwater,36.610451,-121.894333,Central,"Edward F. Ricketts SMCA",2015,2015-05-18,2,6,11,"purple urchin",,,50
Invertebrate,Breakwater,36.610451,-121.894333,Central,"Edward F. Ricketts SMCA",2015,2015-05-18,3,6,30,"purple urchin",,,15
Invertebrate,Breakwater,36.610451,-121.894333,Central,"Edward F. Ricketts SMCA",2015,2015-05-18,4,6,6,"purple urchin",,,50
Invertebrate,Breakwater,36.610451,-121.894333,Central,"Edward F. Ricketts SMCA",2015,2015-05-18,5,6,27,"purple urchin",,,50
Invertebrate,Breakwater,36.610451,-121.894333,Central,"Edward F. Ricketts SMCA",2015,2015-05-18,6,6,6,"purple urchin",,,50
Invertebrate,"Heisler Park",33.542252,-117.794998,South,"Laguna Beach SMR",2015,2015-06-17,1,9,30,"purple urchin",,,0
Invertebrate,"Heisler Park",33.542252,-117.794998,South,"Laguna Beach SMR",2015,2015-06-17,2,9,30,"purple urchin",,,1
Invertebrate,"Heisler Park",33.542252,-117.794998,South,"Laguna Beach SMR",2015,2015-06-17,3,9,30,"purple urchin",,,0
Invertebrate,"Heisler Park",33.542252,-117.794998,South,"Laguna Beach SMR",2015,2015-06-17,4,9,30,"purple urchin",,,0
Invertebrate,"Heisler Park",33.542252,-117.794998,South,"Laguna Beach SMR",2015,2015-06-17,5,9,30,"purple urchin",,,3
Invertebrate,"Heisler Park",33.542252,-117.794998,South,"Laguna Beach SMR",2015,2015-06-17,6,9,30,"purple urchin",,,0
Invertebrate,"Gerstle Cove",38.56646,-123.329964,"North C","Gerstle Cove SMR",2015,2015-09-19,1,4,30,"purple urchin",,,10
Invertebrate,"Gerstle Cove",38.56646,-123.329964,"North C","Gerstle Cove SMR",2015,2015-09-19,2,4,30,"purple urchin",,,48
Invertebrate,"Gerstle Cove",38.56646,-123.329964,"North C","Gerstle Cove SMR",2015,2015-09-19,3,4,30,"purple urchin",,,13
Invertebrate,"Gerstle Cove",38.56646,-123.329964,"North C","Gerstle Cove SMR",2015,2015-09-19,4,4,30,"purple urchin",,,31
Invertebrate,"Gerstle Cove",38.56646,-123.329964,"North C","Gerstle Cove SMR",2015,2015-09-19,5,4,30,"purple urchin",,,20
Invertebrate,"Gerstle Cove",38.56646,-123.329964,"North C","Gerstle Cove SMR",2015,2015-09-19,6,4,,"purple urchin",,,-
Invertebrate,"Stillwater Cove Sonoma",38.540298,-123.288803,"North C","Gerstle Cove SMR",2015,2015-09-19,1,7,13,"purple urchin",,,50
Invertebrate,"Stillwater Cove Sonoma",38.540298,-123.288803,"North C","Gerstle Cove SMR",2015,2015-09-19,2,7,7,"purple urchin",,,50
Invertebrate,"Stillwater Cove Sonoma",38.540298,-123.288803,"North C","Gerstle Cove SMR",2015,2015-09-19,3,7,12,"purple urchin",,,55
Invertebrate,"Stillwater Cove Sonoma",38.540298,-123.288803,"North C","Gerstle Cove SMR",2015,2015-09-19,4,7,14,"purple urchin",,,50
Invertebrate,"Stillwater Cove Sonoma",38.540298,-123.288803,"North C","Gerstle Cove SMR",2015,2015-09-19,5,7,5,"purple urchin",,,50
Invertebrate,"Stillwater Cove Sonoma",38.540298,-123.288803,"North C","Gerstle Cove SMR",2015,2015-09-19,6,7,3,"purple urchin",,,50
Invertebrate,"Ft Ross",38.510601,-123.245064,"North C","Gerstle Cove SMR",2015,2015-09-20,5,8,30,"purple urchin",,,45
Invertebrate,"Ft Ross",38.510601,-123.245064,"North C","Gerstle Cove SMR",2015,2015-09-20,4,8,26,"purple urchin",,,50
Invertebrate,"Ft Ross",38.510601,-123.245064,"North C","Gerstle Cove SMR",2015,2015-09-20,3,8,2,"purple urchin",,,50
Invertebrate,"Ft Ross",38.510601,-123.245064,"North C","Gerstle Cove SMR",2015,2015-09-20,2,8,30,"purple urchin",,,20
Invertebrate,"Ft Ross",38.510601,-123.245064,"North C","Gerstle Cove SMR",2015,2015-09-20,1,8,27,"purple urchin",,,50
Invertebrate,"Ocean Cove",38.555119,-123.305664,"North C","Gerstle Cove SMR",2015,2015-09-20,1,7,3,"purple urchin",,,50
Invertebrate,"Ocean Cove",38.555119,-123.305664,"North C","Gerstle Cove SMR",2015,2015-09-20,2,7,2,"purple urchin",,,100
Invertebrate,"Ocean Cove",38.555119,-123.305664,"North C","Gerstle Cove SMR",2015,2015-09-20,3,7,4,"purple urchin",,,50
Invertebrate,"Ocean Cove",38.555119,-123.305664,"North C","Gerstle Cove SMR",2015,2015-09-20,4,7,2,"purple urchin",,,100
Invertebrate,"Ocean Cove",38.555119,-123.305664,"North C","Gerstle Cove SMR",2015,2015-09-20,5,7,8,"purple urchin",,,50
Invertebrate,"Ocean Cove",38.555119,-123.305664,"North C","Gerstle Cove SMR",2015,2015-09-20,6,7,10,"purple urchin",,,50
Invertebrate,"Coral St Lucus Pt",36.637768,-121.923218,Central,"Pacific Grove Marine Gardens SMCA",2015,2015-09-26,1,8,2,"purple urchin",,,50
Invertebrate,"Coral St Lucus Pt",36.637768,-121.923218,Central,"Pacific Grove Marine Gardens SMCA",2015,2015-09-26,2,8,3,"purple urchin",,,50
Invertebrate,"Coral St Lucus Pt",36.637768,-121.923218,Central,"Pacific Grove Marine Gardens SMCA",2015,2015-09-26,3,8,9,"purple urchin",,,50
Invertebrate,"Coral St Lucus Pt",36.637768,-121.923218,Central,"Pacific Grove Marine Gardens SMCA",2015,2015-09-26,4,8,4,"purple urchin",,,50
Invertebrate,"Coral St Lucus Pt",36.637768,-121.923218,Central,"Pacific Grove Marine Gardens SMCA",2015,2015-09-26,5,8,20,"purple urchin",,,50
Invertebrate,"Coral St Lucus Pt",36.637768,-121.923218,Central,"Pacific Grove Marine Gardens SMCA",2015,2015-09-26,6,8,25,"purple urchin",,,50
Invertebrate,"IV Reef",34.403049,-119.866081,South,"Campus Point SMCA",2015,2015-06-11,1,10,30,"purple urchin",,,5
Invertebrate,"IV Reef",34.403049,-119.866081,South,"Campus Point SMCA",2015,2015-06-11,2,10,30,"purple urchin",,,1
Invertebrate,"IV Reef",34.403049,-119.866081,South,"Campus Point SMCA",2015,2015-06-11,3,10,30,"purple urchin",,,0
Invertebrate,"IV Reef",34.403049,-119.866081,South,"Campus Point SMCA",2015,2015-06-11,4,10,6,"purple urchin",,,50
Invertebrate,"IV Reef",34.403049,-119.866081,South,"Campus Point SMCA",2015,2015-06-11,5,10,19,"purple urchin",,,50
Invertebrate,"IV Reef",34.403049,-119.866081,South,"Campus Point SMCA",2015,2015-06-11,6,10,8,"purple urchin",,,59
Invertebrate,"Ft Ross",38.510601,-123.245064,"North C","Gerstle Cove SMR",2015,2015-09-20,6,8,3,"purple urchin",,,50
Invertebrate,"Shaws Cove",33.543961,-117.799858,South,"Laguna Beach SMR",2015,2015-07-07,1,10,30,"purple urchin",,,5
Invertebrate,"Shaws Cove",33.543961,-117.799858,South,"Laguna Beach SMR",2015,2015-07-07,2,10,30,"purple urchin",,,8
Invertebrate,"Shaws Cove",33.543961,-117.799858,South,"Laguna Beach SMR",2015,2015-07-07,3,10,30,"purple urchin",,,8
Invertebrate,"Shaws Cove",33.543961,-117.799858,South,"Laguna Beach SMR",2015,2015-07-07,4,10,30,"purple urchin",,,12
Invertebrate,"Shaws Cove",33.543961,-117.799858,South,"Laguna Beach SMR",2015,2015-07-07,5,10,30,"purple urchin",,,10
Invertebrate,"Shaws Cove",33.543961,-117.799858,South,"Laguna Beach SMR",2015,2015-07-07,6,10,30,"purple urchin",,,34
Invertebrate,"Divers Cove",33.543171,-117.796577,South,"Laguna Beach SMR",2015,2015-08-16,1,6,30,"purple urchin",,,7
Invertebrate,"Divers Cove",33.543171,-117.796577,South,"Laguna Beach SMR",2015,2015-08-16,2,6,30,"purple urchin",,,1
Invertebrate,"Divers Cove",33.543171,-117.796577,South,"Laguna Beach SMR",2015,2015-08-16,3,6,30,"purple urchin",,,0
Invertebrate,"Divers Cove",33.543171,-117.796577,South,"Laguna Beach SMR",2015,2015-08-16,4,6,30,"purple urchin",,,1
Invertebrate,"Divers Cove",33.543171,-117.796577,South,"Laguna Beach SMR",2015,2015-08-16,5,6,30,"purple urchin",,,9
Invertebrate,"Divers Cove",33.543171,-117.796577,South,"Laguna Beach SMR",2015,2015-08-16,6,6,30,"purple urchin",,,4
Invertebrate,"Casino Point",33.349167,-118.324966,South,"Casino Point (Catalina Island) SMCA",2015,2015-10-03,1,12,30,"purple urchin",,,0
Invertebrate,"Casino Point",33.349167,-118.324966,South,"Casino Point (Catalina Island) SMCA",2015,2015-10-03,2,12,30,"purple urchin",,,0
Invertebrate,"Casino Point",33.349167,-118.324966,South,"Casino Point (Catalina Island) SMCA",2015,2015-10-03,3,12,30,"purple urchin",,,0
Invertebrate,"Casino Point",33.349167,-118.324966,South,"Casino Point (Catalina Island) SMCA",2015,2015-10-03,4,12,30,"purple urchin",,,0
Invertebrate,"Casino Point",33.349167,-118.324966,South,"Casino Point (Catalina Island) SMCA",2015,2015-10-03,5,12,30,"purple urchin",,,0
Invertebrate,"Casino Point",33.349167,-118.324966,South,"Casino Point (Catalina Island) SMCA",2015,2015-10-03,6,12,30,"purple urchin",,,0
Invertebrate,"Crystal Cove",33.57135,-117.841103,South,"Crystal Cove SMCA",2015,2015-05-30,1,8,30,"purple urchin",,,0
Invertebrate,"Crystal Cove",33.57135,-117.841103,South,"Crystal Cove SMCA",2015,2015-05-30,2,8,30,"purple urchin",,,1
Invertebrate,"Crystal Cove",33.57135,-117.841103,South,"Crystal Cove SMCA",2015,2015-05-30,3,8,30,"purple urchin",,,1
Invertebrate,"Crystal Cove",33.57135,-117.841103,South,"Crystal Cove SMCA",2015,2015-05-30,4,8,30,"purple urchin",,,6
Invertebrate,"Crystal Cove",33.57135,-117.841103,South,"Crystal Cove SMCA",2015,2015-05-30,5,8,30,"purple urchin",,,3
Invertebrate,"Crystal Cove",33.57135,-117.841103,South,"Crystal Cove SMCA",2015,2015-05-30,6,8,30,"purple urchin",,,0
